name,price,type,max_motherboard_form_factor,color,included_psu_wattage,has_included_psu,side_panel,external_volume,internal_35_bays,price_available,brand
SHARKOON S1000,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,35.5,2,False,SHARKOON
Aerocool Aero-500,,ATX Mid Tower,ATX,White / Black,,False,Solid,45.1,4,False,Aerocool
Thermaltake The Tower 100,,Mini ITX Tower,Mini ITX,Black,,False,Tempered Glass,32.7,2,False,Thermaltake
Lian Li A3-mATX,1459.6,MicroATX Mini Tower,Micro ATX,Black,,False,Mesh,26.3,1,True,Lian Li
MSI MAG PANO M100R PZ,2599.8,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,41.9,1,True,MSI
Topower TP-1687BS-400,,MicroATX Desktop,Micro ATX,Black / Silver,400.0,True,Solid,15.4,1,False,Topower
YEYIAN Mirage X,5609.0,ATX Full Tower,ATX,Black,,False,Tempered Glass,60.4,1,True,YEYIAN
Jonsbo TR03-G,,ATX Mid Tower,ATX,Silver,,False,Tempered Glass,95.3,3,False,Jonsbo
Silverstone TJ09-B,,ATX Full Tower,ATX,Black,,False,Solid,66.6,6,False,SilverStone
PC Cooler CPS C3D310 ARGB,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,36.6,2,False,PC Cooler
Corsair 2000D AIRFLOW,2799.8,Mini ITX Tower,Mini ITX,Black,,False,Mesh,24.8,0,True,Corsair
Lian Li PC-Q08,,Mini ITX Tower,Mini ITX,Silver,,False,Solid,21.2,6,False,Lian Li
be quiet! Silent Base 801,,ATX Mid Tower,ATX,Black,,False,Solid,,5,False,be quiet!
HEC 6C11BBX585,,ATX Mid Tower,ATX,Black,585.0,True,Solid,38.4,3,False,HEC
DIYPC Skyline-06,,ATX Full Tower,ATX,Black / Blue,,False,Acrylic,,3,False,DIYPC
GameMax Spark,,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,26.5,1,False,GameMax
Lian Li LANCOOL 206,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,49.6,3,False,Lian Li
Linkworld 43706-228FU+P04,,MicroATX Mid Tower,Micro ATX,Black,430.0,True,Solid,23.2,2,False,Linkworld
Chieftec BT-02B-U3-250VS (230V),3315.6,Mini ITX Tower,Mini ITX,,250.0,True,Solid,9.6,1,True,Chieftec
DIYPC ARGB-N1,1439.8,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,44.7,2,True,DIYPC
MagniumGear Neo-G Mini V2,,Mini ITX Tower,Mini ITX,Black,,False,Tempered Glass,,1,False,MagniumGear
Mars Gaming MC-CORE,2076.0,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,14.6,3,True,Mars Gaming
Zalman Z7,,ATX Mid Tower,ATX,Black,,False,Solid,48.4,5,False,Zalman
BitFenix Colossus Micro,4600.0,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,30.6,4,True,BitFenix
Corsair iCUE LINK 3500X RGB,3199.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,55.9,2,True,Corsair
Antec Performance 1 SILENT,,ATX Full Tower,ATX,Black / Silver,,False,Solid,62.7,2,False,Antec
Cooler Master HAF 500,1999.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,True,Cooler Master
Athenatech A1089BB.150,,Mini ITX Tower,Mini ITX,Black,150.0,True,Solid,9.9,1,False,Athenatech
GameMax Gamboge,,ATX Mid Tower,ATX,Black / Orange,,False,Acrylic,46.4,2,False,GameMax
Thermaltake SD101,,Mini ITX Tower,Mini ITX,Black,180.0,True,Acrylic,8.2,1,False,Thermaltake
Silverstone PS07B,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,31.4,5,False,SilverStone
Montech Air 900 ARGB,,ATX Mid Tower,ATX,White,,False,Tempered Glass,44.0,2,False,Montech
Thermaltake AX700,8099.6,ATX Full Tower,ATX,White,,False,Mesh,141.4,18,True,Thermaltake
Raidmax Icecube,,MicroATX Desktop,Micro ATX,Black,,False,Solid,33.1,4,False,Raidmax
Deepcool CH160,,Mini ITX Desktop,Mini ITX,Black,,False,Tempered Glass,19.1,1,False,DeepCool
Phanteks Eclipse P400S,,ATX Mid Tower,ATX,Black / White,,False,Tinted Tempered Glass,45.9,2,False,Phanteks
PC Cooler I100 PRO MESH,2033.8,Mini ITX Desktop,Mini ITX,Gray,,False,Mesh,7.5,1,True,PC Cooler
Razer Tomahawk Mini-ITX,3599.8,Mini ITX Tower,Mini ITX,Black / Green,,False,Tinted Tempered Glass,,0,True,Razer
Cooler Master MasterBox Lite 3.1,,MicroATX Mid Tower,Micro ATX,Black,,False,Acrylic,36.1,2,False,Cooler Master
Rosewill R379-M,,MicroATX Slim,Micro ATX,Black / Silver,300.0,True,Solid,12.9,1,False,Rosewill
Ocypus Gamma C50,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,34.6,2,False,Ocypus
Aerocool P7-C1,,ATX Mid Tower,ATX,White,,False,Acrylic,60.2,2,False,Aerocool
Fractal Design Terra,3599.8,Mini ITX Desktop,Mini ITX,Black / Brown,,False,Mesh,11.4,0,True,Fractal Design
Vetroo M03,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,36.1,2,False,Vetroo
Raidmax Magnus,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,85.7,2,False,Raidmax
Sigma ORCA-B,,ATX Mid Tower,ATX,Black / Silver,,False,Solid,38.9,4,False,Sigma
Corsair 6500D Airflow,3002.0,ATX Mid Tower,ATX,White,,False,Tempered Glass,78.3,2,True,Corsair
Athena Power CA-1015CR47,,MicroATX Slim,Micro ATX,Black / Red,470.0,True,Solid,18.1,1,False,Athena Power
GAMDIAS ATHENA E1,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,GAMDIAS
Ultra Rogue M925,,ATX Full Tower,ATX,Black,,False,Solid,61.9,8,False,Ultra
CiT MTX-005B,,Mini ITX Tower,Mini ITX,Black,300.0,True,Solid,,1,False,CiT
NZXT H710i,,ATX Mid Tower,ATX,White,,False,Tempered Glass,58.6,4,False,NZXT
SAMA SV01,1599.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.5,2,True,SAMA
Linkworld 43716-128FU+P04,,MicroATX Mini Tower,Micro ATX,Black / Silver,430.0,True,Solid,23.2,1,False,Linkworld
FSP Group S380,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,48.2,2,False,FSP
Chieftec CI-01B-OP,3697.6,MicroATX Desktop,Micro ATX,Black,,False,Solid,33.6,2,True,Chieftec
Jonsbo D31 MESH,1759.8,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,31.3,1,True,Jonsbo
DIYPC S280,,ATX Mid Tower,ATX,White,,False,Acrylic,,4,False,DIYPC
Antec P6,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,38.1,2,False,Antec
Jonsbo T6,,Mini ITX Tower,Mini ITX,Black / Brown,,False,Solid,13.7,0,False,Jonsbo
Sentey Ss6-2441,,MicroATX Mini Tower,Micro ATX,White,,False,Solid,,2,False,Sentey
Nanoxia Rexgear 1,,MicroATX Desktop,Micro ATX,Black,,False,Acrylic,,3,False,Nanoxia
NZXT H510i,,ATX Mid Tower,ATX,White,,False,Tempered Glass,41.3,2,False,NZXT
Antec Minuet,,MicroATX Slim,Micro ATX,Black / White,350.0,True,Solid,13.3,1,False,Antec
NZXT Duet,,HTPC,Mini ITX,Black / Silver,,False,Solid,30.3,1,False,NZXT
Fractal Design Define 7 Dark,4099.8,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,62.4,6,True,Fractal Design
Silverstone PS09B,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,24.6,4,False,SilverStone
Antec CX600M ARGB,1614.6,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,46.8,1,True,Antec
Cooler Master MasterBox NR200,1345.8,Mini ITX Desktop,Mini ITX,Black,,False,Solid,20.3,2,True,Cooler Master
Tecware Forge M2,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,27.3,2,False,Tecware
Xion XON-720P,,MicroATX Slim,Micro ATX,White,300.0,True,Solid,10.4,1,False,Xion
nMEDIAPC HTPC 1800B,,HTPC,Mini ITX,Black,,False,Solid,5.8,0,False,nMEDIAPC
Antec Mini P180,,MicroATX Mini Tower,Micro ATX,White,,False,Solid,39.7,5,False,Antec
Cooler Master MasterBox MB600L V2 w/ODD,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,42.7,2,False,Cooler Master
Lian Li PC-P50,,ATX Mid Tower,ATX,Black,,False,Solid,50.8,3,False,Lian Li
KOLINK Rocket Complex,,Mini ITX Tower,Mini ITX,Black,,False,Mesh,20.4,0,False,KOLINK
Fractal Design Ridge PCIe 4.0,2859.4,Mini ITX Tower,Mini ITX,White,,False,Mesh,16.3,0,True,Fractal Design
Phanteks Mini XL,,MicroATX Desktop,Micro ATX,Black,,False,Acrylic,,6,False,Phanteks
Lian Li PC-T7,,Mini ITX Test Bench,Mini ITX,Black,,False,Solid,18.6,1,False,Lian Li
Enermax MarbleShell MS21 RGB,,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,33.8,2,False,Enermax
Jonsbo TR03-A,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,95.3,3,False,Jonsbo
CiT F3,,MicroATX Mini Tower,Micro ATX,Black / Blue,,False,Acrylic,,2,False,CiT
APNX C1-R,,ATX Mid Tower,ATX,Blue,,False,Tempered Glass,53.6,3,False,APNX
Raidmax ATX-615WUP,,ATX Mid Tower,ATX,Black / Blue,500.0,True,Solid,47.7,4,False,Raidmax
Asus ROG Strix Helios,4699.39,ATX Full Tower,ATX,Black,,False,Tempered Glass,83.5,2,True,ASUS
Thermaltake Chaser A31 Snow White,,ATX Mid Tower,ATX,White,,False,Acrylic,52.7,6,False,Thermaltake
Cougar MX410 MESH-G RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,36.3,2,False,Cougar
Lian Li PC-Q04,,Mini ITX Tower,Mini ITX,Silver,,False,Solid,,2,False,Lian Li
RIOTORO CR400,,ATX Mid Tower,ATX,Black,,False,Acrylic,43.0,2,False,RIOTORO
Thermaltake Level 20 VT,,MicroATX Desktop,Micro ATX,Black / Silver,,False,Tempered Glass,49.4,3,False,Thermaltake
BitFenix Colossus,,ATX Full Tower,ATX,White,,False,Solid,79.0,7,False,BitFenix
Zalman P10,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,,2,False,Zalman
Topower TP-6208BB-450,,ATX Mid Tower,ATX,Black / Silver,450.0,True,Solid,33.4,6,False,Topower
Sunbeam IC-EVO,,ATX Mid Tower,ATX,Black,,False,Acrylic,38.5,5,False,Sunbeam
ADATA XPG INVADER,1698.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,True,XPG
Rosewill THOR V2,,ATX Full Tower,ATX,White / Black,,False,Solid,74.8,6,False,Rosewill
Zalman Z1 Iceberg,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,38.5,2,False,Zalman
Corsair 4000D Airflow,,ATX Mid Tower,ATX,White,850.0,True,Tempered Glass,48.6,2,False,Corsair
Corsair Crystal 280X RGB,4799.8,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,,2,True,Corsair
DIYPC FM08,,ATX Mid Tower,ATX,Black / Blue,,False,Solid,33.8,2,False,DIYPC
In Win 901,,Mini ITX Tower,Mini ITX,Black / Gold,,False,Tempered Glass,,2,False,In Win
Apevia X-Telstar-Jr G-Type,,ATX Mid Tower,ATX,Silver,,False,Acrylic,42.3,3,False,Apevia
MagniumGear Neo Mini V2,,Mini ITX Desktop,Mini ITX,Black,,False,Tempered Glass,,1,False,MagniumGear
NZXT S340 Elite,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,41.6,2,False,NZXT
Silverstone ALTA G1M,3674.2,MicroATX Mid Tower,Micro ATX,White,,False,Solid,,4,True,SilverStone
Streacom DA2,,Mini ITX Desktop,Mini ITX,Black,,False,Solid,,3,False,Streacom
DIYPC Alpha-DB6,,ATX Test Bench,ATX,Black,,False,Solid,21.8,0,False,DIYPC
HEC 98R9BB,,ATX Full Tower,ATX,Black,,False,Solid,78.6,5,False,HEC
SSUPD Meshroom D,,Mini ITX Desktop,Mini ITX,White,,False,Mesh,15.0,3,False,SSUPD
Lian Li PC-A61,,ATX Mid Tower,ATX,Black,,False,Acrylic,57.4,6,False,Lian Li
Xigmatek GIGAS,,MicroATX Desktop,Micro ATX,Silver,,False,Solid,35.2,6,False,Xigmatek
Silverstone SG13 V2,1482.6,Mini ITX Tower,Mini ITX,Black,,False,Solid,11.5,1,True,SilverStone
In Win D-FRAME,,ATX Desktop,ATX,Red,,False,Acrylic,97.5,3,False,In Win
Noua Fobia L8,,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,32.7,2,False,Noua
Lian Li PC-Q33,,Mini ITX Tower,Mini ITX,Black,,False,Solid,18.1,2,False,Lian Li
Deepcool MATREXX 30,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,29.6,3,False,DeepCool
Thermaltake Divider 170 TG ARGB,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,36.5,2,False,Thermaltake
Gigabyte C301 GLASS,1999.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,50.6,2,True,Gigabyte
Logisys CS369BK,,ATX Mid Tower,ATX,Black,480.0,True,Solid,,4,False,Logisys
RAIJINTEK PAN Slim,,Mini ITX Desktop,Mini ITX,White,,False,Solid,38.7,2,False,RAIJINTEK
Anidees AI CRYSTAL XL PRO LITE,6197.79,ATX Full Tower,ATX,Black,,False,Tempered Glass,,0,True,Anidees
Cougar Gemini M,3188.6,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,35.7,2,True,Cougar
Raidmax Element,,Mini ITX Desktop,Mini ITX,Black / Gray,,False,Solid,,2,False,Raidmax
Cougar DarkBlader-G,,ATX Full Tower,ATX,Black / Silver,,False,Tempered Glass,,4,False,Cougar
Deepcool MORPHEUS,,ATX Full Tower,ATX,White,,False,Tempered Glass,72.7,2,False,DeepCool
SSUPD Meshroom S V2 w/PCIe 4.0 Riser,,MicroATX Mini Tower,Micro ATX,Gray,,False,Mesh,14.9,2,False,SSUPD
Phanteks Eclipse P400,,ATX Mid Tower,ATX,Black / White,,False,Tinted Tempered Glass,45.9,2,False,Phanteks
Apevia Prodigy,,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,32.5,2,False,Apevia
darkFlash DK415P,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,39.7,2,False,darkFlash
Cooler Master Elite 301,999.8,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,34.1,1,True,Cooler Master
Athena Power CA-GSB01DA,,ATX Mid Tower,ATX,Black,,False,Acrylic,41.1,4,False,Athena Power
Cubitek Mini Cube,,Mini ITX Tower,Mini ITX,Black,,False,Solid,,3,False,Cubitek
Phanteks XT M3,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,40.0,1,False,Phanteks
YEYIAN Hussar,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,26.6,1,False,YEYIAN
ADATA XPG VALOR AIR,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,35.8,3,False,XPG
PC Cooler IE200,,ATX Mid Tower,ATX,White,,False,Tempered Glass,48.1,2,False,PC Cooler
Sigma Pluto-WB,,ATX Mid Tower,ATX,Black,,False,Acrylic,41.5,5,False,Sigma
Aerocool QS-102,,HTPC,Mini ITX,Black,,False,Solid,,0,False,Aerocool
Lian Li PC-P80,,ATX Full Tower,ATX,Black,,False,Solid,88.7,6,False,Lian Li
Xigmatek Asgard II,,ATX Mid Tower,ATX,Black / Silver,,False,Solid,35.5,5,False,Xigmatek
Asus A31,1499.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,52.9,2,True,ASUS
Logisys CS6801BK,,MicroATX Mini Tower,Micro ATX,Black,350.0,True,Solid,12.0,1,False,Logisys
Athena Power CA-1015CR25,,MicroATX Slim,Micro ATX,Black / Red,250.0,True,Solid,18.1,1,False,Athena Power
Lian Li PC-Q09F,,Mini ITX Desktop,Mini ITX,Silver,150.0,True,Solid,6.3,0,False,Lian Li
Apex DM-317-A,,MicroATX Slim,Micro ATX,Black / Silver,275.0,True,Solid,12.9,1,False,Apex
mean:it 5PM,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,51.5,3,False,mean:it
Thermaltake Divider 200 TG Air Snow,2999.2,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,51.6,3,True,Thermaltake
Thermaltake Suppressor F1,,Mini ITX Desktop,Mini ITX,Black,,False,Acrylic,,2,False,Thermaltake
1STPLAYER T3,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,32.4,2,False,1STPLAYER
SilentiumPC Armis AR5,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.8,2,False,SilentiumPC
SSUPD Meshroom S,,ATX Mini Tower,ATX,Gray,,False,Mesh,14.9,0,False,SSUPD
Diablotek ELITE,,ATX Mid Tower,ATX,Black,450.0,True,Solid,27.9,2,False,Diablotek
Raidmax Vampire,,ATX Full Tower,ATX,White / Blue,,False,Acrylic,80.5,7,False,Raidmax
GAMDIAS ARGUS M1,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.5,2,False,GAMDIAS
ADATA XPG Battlecruiser II,3599.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,62.6,5,True,XPG
In Win 503,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,4,False,In Win
RAIJINTEK PAN Slim,,Mini ITX Desktop,Mini ITX,Black,,False,Solid,38.7,2,False,RAIJINTEK
FormD T1 V2.1 CNC Anodized,,Mini ITX Desktop,Mini ITX,Black,,False,Mesh,,0,False,FormD
Thermaltake Divider 300 TG Air Snow,2399.79,ATX Mid Tower,ATX,White,,False,Tempered Glass,48.2,2,True,Thermaltake
Thermaltake The Tower 600,3799.8,ATX Mid Tower,ATX,Yellow,,False,Tempered Glass,66.2,1,True,Thermaltake
MSI MPG GUNGNIR 110R,2199.4,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,True,MSI
BitFenix Prodigy M 2022,,MicroATX Mini Tower,Micro ATX,Black / White,,False,Tempered Glass,,2,False,BitFenix
Lian Li PC-A76,,ATX Full Tower,ATX,Black,,False,Solid,75.5,12,False,Lian Li
Mars Gaming MCZW,,MicroATX Mid Tower,Micro ATX,White / Black,,False,Tempered Glass,,1,False,Mars Gaming
Corsair iCUE 5000X RGB Shift,,ATX Mid Tower,ATX,Black / Blue,,False,Tempered Glass,66.2,2,False,Corsair
MUSETEX T2,,Mini ITX Desktop,Mini ITX,Black,,False,Tempered Glass,16.6,2,False,MUSETEX
darkFlash DLH21,,Mini ITX Tower,Mini ITX,Black,,False,Solid,17.2,1,False,darkFlash
Enermax ECA5030A,,ATX Full Tower,ATX,Black / Blue,,False,Solid,,5,False,Enermax
Cooler Master MasterBox NR200P,,Mini ITX Desktop,Mini ITX,Blue,,False,Tempered Glass,20.3,2,False,Cooler Master
KOLINK Unity Meshbay Performance,,ATX Mid Tower,ATX,Black,,False,Solid,41.0,2,False,KOLINK
Rosewill RANGER-M,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,21.6,2,False,Rosewill
Apevia ATX998KL,,ATX Mid Tower,ATX,Gray,420.0,True,Solid,39.6,4,False,Apevia
Rosewill THRONE,,ATX Full Tower,ATX,Black,,False,Solid,74.8,10,False,Rosewill
Corsair iCUE 4000X RGB,2899.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,48.6,2,True,Corsair
In Win IW-MS04,2977.2,Mini ITX Desktop,Mini ITX,Black,,False,Solid,,4,True,In Win
Azza Solano 1000,,ATX Full Tower,ATX,Black,,False,Acrylic,56.0,8,False,Azza
Deepcool EARLKASE RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,DeepCool
Lian Li PC-A61,,ATX Mid Tower,ATX,Black,,False,Solid,57.4,6,False,Lian Li
Xion XON 310,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,,1,False,Xion
NOX Hummer Fusion S,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,36.1,2,False,NOX
Corsair 2000D RGB AIRFLOW,,Mini ITX Tower,Mini ITX,White,,False,Mesh,24.8,0,False,Corsair
GameMax Silent Hill,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,25.0,2,False,GameMax
BitFenix NOVA MESH SE TG,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,36.1,2,False,BitFenix
Thermaltake View 380 ARGB,2299.79,ATX Mid Tower,ATX,White,,False,Tinted Tempered Glass,51.6,1,True,Thermaltake
OCPC MINI,,Mini ITX Test Bench,Mini ITX,White,,False,Solid,7.2,0,False,OCPC
GAMDIAS TALOS E1,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,25.3,1,False,GAMDIAS
NZXT H6 Flow RGB,2699.4,ATX Mid Tower,ATX,Black,,False,Tempered Glass,51.8,1,True,NZXT
PC Cooler C3 T500 ARGB,2399.79,ATX Mid Tower,ATX,White,,False,Tempered Glass,45.1,2,True,PC Cooler
Geometric Future Model 5,2998.0,ATX Mid Tower,ATX,Black / Green,,False,Tempered Glass,51.1,2,True,Geometric Future
Lian Li PC-7FNWX,,ATX Mid Tower,ATX,Black,,False,Acrylic,47.9,4,False,Lian Li
Cooler Master HAF X,,ATX Full Tower,ATX,Black,1000.0,True,Acrylic,75.0,5,False,Cooler Master
XClio A380BK,,ATX Full Tower,ATX,Black,,False,Acrylic,60.2,7,False,XClio
GAMDIAS Talos M3 Mesh,1981.2,ATX Mid Tower,ATX,White,,False,Tempered Glass,48.6,2,True,GAMDIAS
Montech X5M,1120.0,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,45.3,2,True,Montech
Montech AIR 903 BASE,1380.0,ATX Mid Tower,ATX,White,,False,Tempered Glass,54.2,2,True,Montech
Phanteks Enthoo Pro Tempered Glass,2879.6,ATX Full Tower,ATX,Black,,False,Tinted Tempered Glass,69.1,6,True,Phanteks
Athenatech A6605BS.450,,ATX Mini Tower,ATX,Black / Silver,450.0,True,Solid,33.3,2,False,Athenatech
Thermaltake DH102,,HTPC,Mini ITX,Black / Silver,,False,Solid,28.1,3,False,Thermaltake
XClio Color I,,ATX Mid Tower,ATX,Black,,False,Solid,41.6,5,False,XClio
Cougar Duoface RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.6,2,False,Cougar
MagniumGear Neo V2,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,38.3,2,False,MagniumGear
Thermaltake Core W100,,ATX Full Tower,ATX,Black,,False,Acrylic,,10,False,Thermaltake
In Win F5,2980.0,ATX Full Tower,ATX,Black,,False,Tempered Glass,65.1,2,True,In Win
Cooler Master MB600L ODD,,ATX Mid Tower,ATX,Black / Silver,,False,Acrylic,,2,False,Cooler Master
Phanteks EVOLV SHIFT XT,,Mini ITX Desktop,Mini ITX,Silver / Black,,False,Tempered Glass,17.5,0,False,Phanteks
RAIJINTEK Ponos Ultra TG4,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,46.3,2,False,RAIJINTEK
Supermicro SuperChassis 721TQ-350B2,7238.8,Mini ITX Tower,Mini ITX,Black,350.0,True,Solid,14.1,0,True,Supermicro
MSI Ravager,,ATX Mid Tower,ATX,Black,,False,Solid,40.3,6,False,MSI
Fractal Design Define S2,,ATX Mid Tower,ATX,White,,False,Tempered Glass,58.8,3,False,Fractal Design
DAN Cases A4-SFXv4.1,,Mini ITX Desktop,Mini ITX,Black,,False,Solid,7.5,0,False,DAN Cases
Cooler Master MasterCase SL600M,,ATX Mid Tower,ATX,Silver / Black,,False,Tempered Glass,,4,False,Cooler Master
Rosewill FBM-01,,MicroATX Mini Tower,Micro ATX,Black,450.0,True,Solid,21.6,2,False,Rosewill
Lian Li Lancool II Mesh C Performance,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,54.1,3,False,Lian Li
Zalman M2 Mini Silver,,Mini ITX Desktop,Mini ITX,Silver / Black,,False,Tempered Glass,11.6,0,False,Zalman
Rosewill BLACKHAWK,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,55.1,6,False,Rosewill
Apevia X-Cruiser2,,ATX Mid Tower,ATX,Green / Silver,,False,Acrylic,40.1,5,False,Apevia
Silverstone FARA H1M PRO,1799.8,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,30.1,2,True,SilverStone
DIYPC F1,,MicroATX Mini Tower,Micro ATX,White,,False,Acrylic,,2,False,DIYPC
Deepcool Matrexx 55 V3,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,DeepCool
DIYPC ARGB-Q8-W,,MicroATX Mid Tower,Micro ATX,Silver / Black,,False,Tempered Glass,28.4,2,False,DIYPC
Rosewill R101-P,,MicroATX Mid Tower,Micro ATX,Black,450.0,True,Solid,25.3,4,False,Rosewill
Apevia Destiny Pro,1639.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,42.0,2,True,Apevia
Fractal Design Meshify 3,3099.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,50.3,2,True,Fractal Design
RAIJINTEK PONOS TG,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.0,3,False,RAIJINTEK
BitFenix Shinobi XL,,ATX Full Tower,ATX,Black,,False,Solid,77.2,7,False,BitFenix
Nanoxia CoolForce 2,,ATX Full Tower,ATX,Black,,False,Acrylic,,4,False,Nanoxia
Silverstone PS15,1199.8,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,25.7,1,True,SilverStone
BitFenix Prodigy M,,MicroATX Mini Tower,Micro ATX,Black / Green,,False,Acrylic,35.9,4,False,BitFenix
Vetroo AL900,1699.8,ATX Mid Tower,ATX,Pink,,False,Tempered Glass,48.1,0,True,Vetroo
Apevia Prodigy,1499.6,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,32.5,2,True,Apevia
CherryTree Borg Cube w/Lights,,ATX Desktop,ATX,Black,,False,Tempered Glass,55.3,0,False,Desconocida
Lian Li PC-Q19,,Mini ITX Tower,Mini ITX,Black,,False,Solid,22.4,1,False,Lian Li
Phanteks Eclipse P350X,,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,41.0,2,False,Phanteks
Lian Li PC-V358,,MicroATX Mid Tower,Micro ATX,Silver,,False,Solid,36.6,6,False,Lian Li
DIYPC ARGB-N1,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,44.7,2,False,DIYPC
MagniumGear Neo Micro V2,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,,2,False,MagniumGear
Cooler Master MasterBox MB510L,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,2,False,Cooler Master
Chieftec SCORPION 3,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.3,2,False,Chieftec
Apevia X-QPack3,,MicroATX Mini Tower,Micro ATX,Black / Green,,False,Acrylic,,2,False,Apevia
TRYX LUCA L70,4999.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,80.9,0,True,TRYX
BGears b-Masstige,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,28.2,2,False,BGears
Azza Storm 6000W,,ATX Full Tower,ATX,White,,False,Tempered Glass,63.6,4,False,Azza
Phanteks NV5 MKII,2719.6,ATX Mid Tower,ATX,White,,False,Tempered Glass,60.2,3,True,Phanteks
Silverstone GD04B,,HTPC,Mini ITX,Black,,False,Solid,21.3,2,False,SilverStone
